Date,Site,Logger,WNStime,Season,WNSWinters,Ct,Pd,Type,slope,intercept,logDNA,x,z,Tmean,Tmedian,Tsd,Tmin,Tmax,Trange
6/10/14,5,203,17,Spring,6,37.6,1,swab,-3.401,37.585,-0.01,135.9333333,2.33,NA,NA,NA,NA,NA,NA
6/10/14,5,204,17,Spring,6,0,0,swab,-3.401,37.585,0,138.9,2.55,NA,NA,NA,NA,NA,NA
6/10/14,5,205,17,Spring,6,0,0,swab,-3.401,37.585,0,141.8666667,2.55,8.49925,8.515,0.0315,8.452,8.515,0.063
6/10/14,5,206,17,Spring,6,37.84,1,swab,-3.401,37.585,-0.07,144.8333333,2.3,NA,NA,NA,NA,NA,NA
6/10/14,5,207,17,Spring,6,38.04,1,swab,-3.401,37.585,-0.14,147.8,2.48,8.515,8.515,0,8.515,8.515,0
6/10/14,5,208,17,Spring,6,NA,0,swab,-3.401,37.585,0,130,0.82,NA,NA,NA,NA,NA,NA
6/10/14,5,209,17,Spring,6,0,0,swab,-3.401,37.585,0,132.97,1.72,NA,NA,NA,NA,NA,NA
6/10/14,5,210,17,Spring,6,0,0,swab,-3.401,37.585,0,135.93,1.72,NA,NA,NA,NA,NA,NA
6/10/14,5,211,17,Spring,6,37.8,1,swab,-3.401,37.585,-0.06,138.9,1.38,NA,NA,NA,NA,NA,NA
6/10/14,5,212,17,Spring,6,0,0,swab,-3.401,37.585,0,141.87,1.34,NA,NA,NA,NA,NA,NA
6/10/14,5,213,17,Spring,6,0,0,swab,-3.401,37.585,0,144.83,1.63,NA,NA,NA,NA,NA,NA
6/10/14,5,214,17,Spring,6,0,0,swab,-3.401,37.585,0,147.8,1.36,NA,NA,NA,NA,NA,NA
6/10/14,5,215,17,Spring,6,33.31,1,swab,-3.401,37.585,1.26,130,0.5,NA,NA,NA,NA,NA,NA
6/10/14,5,216,17,Spring,6,0,0,swab,-3.401,37.585,0,132.97,1.15,NA,NA,NA,NA,NA,NA
6/10/14,5,217,17,Spring,6,0,0,swab,-3.401,37.585,0,135.93,1.09,NA,NA,NA,NA,NA,NA
6/10/14,5,218,17,Spring,6,0,0,swab,-3.401,37.585,0,138.9,1.21,NA,NA,NA,NA,NA,NA
6/10/14,5,219,17,Spring,6,0,0,swab,-3.401,37.585,0,141.87,1.15,NA,NA,NA,NA,NA,NA
6/10/14,5,220,17,Spring,6,38.45,1,swab,-3.401,37.585,-0.26,144.83,1.24,NA,NA,NA,NA,NA,NA
6/10/14,5,221,17,Spring,6,0,0,swab,-3.401,37.585,0,147.8,1.05,NA,NA,NA,NA,NA,NA
6/10/14,5,222,17,Spring,6,0,0,swab,-3.401,37.585,0,130,0.5,8.8125,8.828,0.031,8.766,8.828,0.062
6/10/14,5,223,17,Spring,6,0,0,swab,-3.401,37.585,0,132.97,0.89,NA,NA,NA,NA,NA,NA
6/10/14,5,224,17,Spring,6,0,0,swab,-3.401,37.585,0,135.93,0.97,NA,NA,NA,NA,NA,NA
6/10/14,5,225,17,Spring,6,0,0,swab,-3.401,37.585,0,138.9,0.97,8.713,8.713,0,8.713,8.713,0
6/10/14,5,226,17,Spring,6,0,0,swab,-3.401,37.585,0,141.87,0.2,NA,NA,NA,NA,NA,NA
6/10/14,5,227,17,Spring,6,0,0,swab,-3.467,37.721,0,144.83,0.3,8.528,8.528,0,8.528,8.528,0
6/10/14,5,228,17,Spring,6,0,0,swab,-3.467,37.721,0,147.8,0.5,NA,NA,NA,NA,NA,NA
6/10/14,5,229,17,Spring,6,30.43,1,sediment,-3.415,37.505,2.07,144.83,0,NA,NA,NA,NA,NA,NA
6/10/14,5,230,17,Spring,6,33.98,1,sediment,-3.415,37.505,1.03,144.83,0,8.195,8.195,0,8.195,8.195,0
6/10/14,5,231,17,Spring,6,32.91,1,sediment,-3.415,37.505,1.35,144.83,0,NA,NA,NA,NA,NA,NA
6/10/14,5,232,17,Spring,6,34,1,sediment,-3.415,37.505,1.03,144.83,0,NA,NA,NA,NA,NA,NA
6/10/14,5,301,17,Spring,6,0,0,swab,-3.467,37.721,0,153.32,2.6,NA,NA,NA,NA,NA,NA
6/10/14,5,302,17,Spring,6,37.92,1,swab,-3.467,37.721,-0.06,156.64,2.6,NA,NA,NA,NA,NA,NA
6/10/14,5,303,17,Spring,6,0,0,swab,-3.467,37.721,0,153.32,1.7,8.4175,8.4175,0.03637307,8.386,8.449,0.063
6/10/14,5,304,17,Spring,6,0,0,swab,-3.467,37.721,0,156.64,1.7,8.489,8.489,0,8.489,8.489,0
6/10/14,5,305,17,Spring,6,0,0,swab,-3.467,37.721,0,150,1,NA,NA,NA,NA,NA,NA
6/10/14,5,306,17,Spring,6,33.51,1,swab,-3.467,37.721,1.21,156.64,2.5,NA,NA,NA,NA,NA,NA
6/10/14,5,307,17,Spring,6,0,0,swab,-3.467,37.721,0,159.96,1.2,NA,NA,NA,NA,NA,NA
6/10/14,5,308,17,Spring,6,0,0,swab,-3.467,37.721,0,150,1,8.873,8.873,0,8.873,8.873,0
6/10/14,5,309,17,Spring,6,0,0,swab,-3.467,37.721,0,156.64,1.5,NA,NA,NA,NA,NA,NA
6/10/14,5,310,17,Spring,6,0,0,swab,-3.467,37.721,0,159.96,1,NA,NA,NA,NA,NA,NA
6/10/14,5,311,17,Spring,6,0,0,swab,-3.467,37.721,0,150,0.4,9.1385,9.1385,0.03637307,9.107,9.17,0.063
6/10/14,5,312,17,Spring,6,0,0,swab,-3.467,37.721,0,156.64,0.6,8.93275,8.917,0.0315,8.917,8.98,0.063
6/10/14,5,313,17,Spring,6,0,0,swab,-3.467,37.721,0,159.96,0.3,NA,NA,NA,NA,NA,NA
6/10/14,5,314,17,Spring,6,33.84,1,sediment,-3.415,37.505,1.07,156.64,0,NA,NA,NA,NA,NA,NA
6/10/14,5,315,17,Spring,6,36.72,1,sediment,-3.415,37.505,0.23,156.64,0,NA,NA,NA,NA,NA,NA
6/10/14,5,316,17,Spring,6,35.79,1,sediment,-3.415,37.505,0.5,156.64,0,8.619,8.619,0,8.619,8.619,0
6/10/14,5,317,17,Spring,6,36.57,1,sediment,-3.415,37.505,0.27,156.64,0,NA,NA,NA,NA,NA,NA
6/10/14,5,318,17,Spring,6,0,0,sediment,-3.415,37.505,0,156.64,0,NA,NA,NA,NA,NA,NA
8/7/14,1,101,2,Summer,1,0,0,swab,-3.391,37.492,0,35.5,1.46,8.571,8.571,0,8.571,8.571,0
8/7/14,1,102,2,Summer,1,0,0,swab,-3.391,37.492,0,36.5,3.04,NA,NA,NA,NA,NA,NA
8/7/14,1,103,2,Summer,1,0,0,swab,-3.391,37.492,0,37.5,1.67,NA,NA,NA,NA,NA,NA
8/7/14,1,104,2,Summer,1,0,0,swab,-3.391,37.492,0,38.5,2.94,NA,NA,NA,NA,NA,NA
8/7/14,1,105,2,Summer,1,0,0,swab,-3.391,37.492,0,39.5,1.95,8.615,8.615,0,8.615,8.615,0
8/7/14,1,106,2,Summer,1,0,0,swab,-3.391,37.492,0,40.5,2.92,NA,NA,NA,NA,NA,NA
8/7/14,1,107,2,Summer,1,0,0,swab,-3.391,37.492,0,41.5,0.89,NA,NA,NA,NA,NA,NA
8/7/14,1,108,2,Summer,1,0,0,swab,-3.391,37.492,0,42.5,2.48,8.476,8.476,0,8.476,8.476,0
8/7/14,1,109,2,Summer,1,0,0,swab,-3.391,37.492,0,43.5,1.1,NA,NA,NA,NA,NA,NA
8/7/14,1,110,2,Summer,1,0,0,swab,-3.391,37.492,0,35.5,1.3,NA,NA,NA,NA,NA,NA
8/7/14,1,111,2,Summer,1,0,0,swab,-3.391,37.492,0,36.5,0.96,NA,NA,NA,NA,NA,NA
8/7/14,1,112,2,Summer,1,0,0,swab,-3.391,37.492,0,37.5,0.92,NA,NA,NA,NA,NA,NA
8/7/14,1,113,2,Summer,1,0,0,swab,-3.391,37.492,0,38.5,0.85,NA,NA,NA,NA,NA,NA
8/7/14,1,114,2,Summer,1,0,0,swab,-3.391,37.492,0,39.5,1.1,8.731,8.731,0,8.731,8.731,0
8/7/14,1,115,2,Summer,1,0,0,swab,-3.391,37.492,0,40.5,2.15,NA,NA,NA,NA,NA,NA
8/7/14,1,116,2,Summer,1,0,0,swab,-3.391,37.492,0,41.5,2.32,NA,NA,NA,NA,NA,NA
8/7/14,1,117,2,Summer,1,0,0,swab,-3.391,37.492,0,42.5,2.1,8.64,8.64,0,8.64,8.64,0
8/7/14,1,118,2,Summer,1,0,0,swab,-3.391,37.492,0,43.5,2.31,NA,NA,NA,NA,NA,NA
8/7/14,1,119,2,Summer,1,0,0,sediment,-3.384,37.587,0,36.5,0,8.5875,8.5875,0.04454773,8.556,8.619,0.063
8/7/14,1,119,2,Summer,1,0,0,swab,-3.391,37.492,0,36.5,3.1,8.5875,8.5875,0.04454773,8.556,8.619,0.063
8/7/14,1,120,2,Summer,1,0,0,swab,-3.391,37.492,0,38.5,3.1,8.6765,8.6765,0.04454773,8.645,8.708,0.063
8/7/14,1,121,2,Summer,1,0,0,sediment,-3.384,37.587,0,40.5,0,NA,NA,NA,NA,NA,NA
8/7/14,1,121,2,Summer,1,0,0,swab,-3.391,37.492,0,40.5,3.1,NA,NA,NA,NA,NA,NA
8/7/14,1,122,2,Summer,1,0,0,swab,-3.391,37.492,0,42.5,3.1,NA,NA,NA,NA,NA,NA
8/7/14,1,123,2,Summer,1,0,0,sediment,-3.384,37.587,0,44.5,0,NA,NA,NA,NA,NA,NA
8/7/14,1,123,2,Summer,1,0,0,swab,-3.391,37.492,0,44.5,3.1,NA,NA,NA,NA,NA,NA
8/7/14,1,124,2,Summer,1,0,0,sediment,-3.384,37.587,0,37.5,0,8.1,8.1,0,8.1,8.1,0
8/7/14,1,125,2,Summer,1,0,0,sediment,-3.384,37.587,0,41.5,0,NA,NA,NA,NA,NA,NA
8/7/14,1,201,2,Summer,1,0,0,swab,-3.391,37.492,0,300.5,0.9,NA,NA,NA,NA,NA,NA
8/7/14,1,202,2,Summer,1,0,0,swab,-3.391,37.492,0,301.87,2.4,10.063,10.063,0,10.063,10.063,0
8/7/14,1,203,2,Summer,1,0,0,swab,-3.391,37.492,0,303.24,1.05,10.052,10.052,0,10.052,10.052,0
8/7/14,1,204,2,Summer,1,0,0,swab,-3.391,37.492,0,304.61,2.5,NA,NA,NA,NA,NA,NA
8/7/14,1,205,2,Summer,1,0,0,swab,-3.391,37.492,0,305.98,1.1,10.032,10.032,0,10.032,10.032,0
8/7/14,1,206,2,Summer,1,0,0,swab,-3.391,37.492,0,307.35,2.2,NA,NA,NA,NA,NA,NA
8/7/14,1,207,2,Summer,1,0,0,swab,-3.391,37.492,0,308.72,0.92,NA,NA,NA,NA,NA,NA
8/7/14,1,208,2,Summer,1,0,0,swab,-3.391,37.492,0,310.09,2.55,NA,NA,NA,NA,NA,NA
8/7/14,1,209,2,Summer,1,0,0,swab,-3.391,37.492,0,311.46,0.75,NA,NA,NA,NA,NA,NA
8/7/14,1,210,2,Summer,1,0,0,swab,-3.391,37.492,0,300.5,0.9,NA,NA,NA,NA,NA,NA
8/7/14,1,211,2,Summer,1,0,0,swab,-3.391,37.492,0,301.87,1.97,10.001,10.001,0.04384062,9.97,10.032,0.062
8/7/14,1,212,2,Summer,1,0,0,swab,-3.391,37.492,0,303.24,0.79,NA,NA,NA,NA,NA,NA
8/7/14,1,213,2,Summer,1,0,0,swab,-3.391,37.492,0,304.61,2.08,10.031,10.031,0,10.031,10.031,0
8/7/14,1,214,2,Summer,1,0,0,swab,-3.391,37.492,0,305.98,1.14,9.97,9.97,0,9.97,9.97,0
8/7/14,1,215,2,Summer,1,0,0,swab,-3.391,37.492,0,307.35,2.08,NA,NA,NA,NA,NA,NA
8/7/14,1,216,2,Summer,1,0,0,swab,-3.391,37.492,0,308.72,1.28,NA,NA,NA,NA,NA,NA
8/7/14,1,217,2,Summer,1,0,0,swab,-3.391,37.492,0,310.09,2.11,NA,NA,NA,NA,NA,NA
8/7/14,1,218,2,Summer,1,0,0,swab,-3.391,37.492,0,311.46,1.06,NA,NA,NA,NA,NA,NA
8/7/14,1,219,2,Summer,1,36.6,1,sediment,-3.384,37.587,0.29,300.5,0,NA,NA,NA,NA,NA,NA
8/7/14,1,219,2,Summer,1,0,0,swab,-3.391,37.492,0,300.5,1.97,NA,NA,NA,NA,NA,NA
8/7/14,1,220,2,Summer,1,0,0,swab,-3.391,37.492,0,303.24,2.4,NA,NA,NA,NA,NA,NA
8/7/14,1,221,2,Summer,1,0,0,swab,-3.391,37.492,0,305.98,3,NA,NA,NA,NA,NA,NA
8/7/14,1,221,2,Summer,1,37.67,1,sediment,-3.384,37.587,-0.03,305.98,0,NA,NA,NA,NA,NA,NA
8/7/14,1,222,2,Summer,1,0,0,swab,-3.391,37.492,0,309.5,3.05,NA,NA,NA,NA,NA,NA
8/7/14,1,223,2,Summer,1,0,0,swab,-3.391,37.492,0,311.46,2.46,9.718,9.718,0,9.718,9.718,0
8/7/14,1,223,2,Summer,1,38.77,1,sediment,-3.384,37.587,-0.35,311.46,0,9.718,9.718,0,9.718,9.718,0
8/7/14,1,224,2,Summer,1,0,0,sediment,-3.384,37.587,0,303.24,0,9.866,9.866,0,9.866,9.866,0
8/7/14,1,225,2,Summer,1,0,0,sediment,-3.384,37.587,0,307.35,0,9.939,9.939,0,9.939,9.939,0
8/7/14,1,301,2,Summer,1,0,0,swab,-3.391,37.492,0,358,0.74,10.037,10.037,0,10.037,10.037,0
8/7/14,1,302,2,Summer,1,0,0,swab,-3.391,37.492,0,360.6,2.85,10.048,10.048,0,10.048,10.048,0
8/7/14,1,303,2,Summer,1,0,0,swab,-3.391,37.492,0,363.2,1.02,NA,NA,NA,NA,NA,NA
8/7/14,1,304,2,Summer,1,0,0,swab,-3.391,37.492,0,365.8,2.82,9.714,9.714,0,9.714,9.714,0
8/7/14,1,305,2,Summer,1,0,0,swab,-3.391,37.492,0,368.4,1.14,NA,NA,NA,NA,NA,NA
8/7/14,1,306,2,Summer,1,0,0,swab,-3.391,37.492,0,371,2.8,NA,NA,NA,NA,NA,NA
8/7/14,1,307,2,Summer,1,0,0,swab,-3.391,37.492,0,373.6,1.03,NA,NA,NA,NA,NA,NA
8/7/14,1,308,2,Summer,1,0,0,swab,-3.391,37.492,0,376.2,2.16,NA,NA,NA,NA,NA,NA
8/7/14,1,309,2,Summer,1,0,0,swab,-3.391,37.492,0,378.8,0.82,10.059,10.059,0,10.059,10.059,0
8/7/14,1,310,2,Summer,1,0,0,swab,-3.391,37.492,0,358,0.6,NA,NA,NA,NA,NA,NA
8/7/14,1,311,2,Summer,1,0,0,swab,-3.391,37.492,0,360.6,2.24,NA,NA,NA,NA,NA,NA
8/7/14,1,312,2,Summer,1,0,0,swab,-3.391,37.492,0,363.2,1.1,NA,NA,NA,NA,NA,NA
8/7/14,1,313,2,Summer,1,0,0,swab,-3.391,37.492,0,365.8,2.1,9.776,9.776,0.04384062,9.745,9.807,0.062
8/7/14,1,314,2,Summer,1,0,0,swab,-3.391,37.492,0,368.4,1.2,NA,NA,NA,NA,NA,NA
8/7/14,1,315,2,Summer,1,0,0,swab,-3.391,37.492,0,371,2.12,NA,NA,NA,NA,NA,NA
8/7/14,1,316,2,Summer,1,0,0,swab,-3.391,37.492,0,373.6,0.25,10.064,10.064,0,10.064,10.064,0
8/7/14,1,317,2,Summer,1,0,0,swab,-3.391,37.492,0,376.2,2.11,NA,NA,NA,NA,NA,NA
8/7/14,1,318,2,Summer,1,0,0,swab,-3.391,37.492,0,378.8,1,NA,NA,NA,NA,NA,NA
8/7/14,1,319,2,Summer,1,0,0,sediment,-3.384,37.587,0,358,0,10.171,10.171,0,10.171,10.171,0
8/7/14,1,319,2,Summer,1,0,0,swab,-3.391,37.492,0,358,2.2,10.171,10.171,0,10.171,10.171,0
8/7/14,1,320,2,Summer,1,0,0,swab,-3.391,37.492,0,363.2,3.13,NA,NA,NA,NA,NA,NA
8/7/14,1,320,2,Summer,1,36.18,1,sediment,-3.384,37.587,0.41,363.2,0,NA,NA,NA,NA,NA,NA
8/7/14,1,321,2,Summer,1,0,0,swab,-3.391,37.492,0,368.4,2.57,10.12,10.12,0,10.12,10.12,0
8/7/14,1,322,2,Summer,1,0,0,swab,-3.391,37.492,0,373.6,2.44,NA,NA,NA,NA,NA,NA
8/7/14,1,323,2,Summer,1,0,0,swab,-3.391,37.492,0,378.8,1.91,10.183,10.183,0,10.183,10.183,0
8/7/14,1,323,2,Summer,1,33.12,1,sediment,-3.384,37.587,1.32,378.8,0,10.183,10.183,0,10.183,10.183,0
8/7/14,1,324,2,Summer,1,38.96,1,sediment,-3.384,37.587,-0.41,368.4,0,NA,NA,NA,NA,NA,NA
8/7/14,1,325,2,Summer,1,37.81,1,sediment,-3.384,37.587,-0.06,373.6,0,NA,NA,NA,NA,NA,NA
8/27/14,2,101,6,Summer,2,0,0,swab,-3.537,38.172,0,61,0.7,NA,NA,NA,NA,NA,NA
8/27/14,2,102,6,Summer,2,0,0,swab,-3.537,38.172,0,63.12,1.7,NA,NA,NA,NA,NA,NA
8/27/14,2,103,6,Summer,2,0,0,swab,-3.537,38.172,0,65.24,0,NA,NA,NA,NA,NA,NA
8/27/14,2,104,6,Summer,2,0,0,swab,-3.537,38.172,0,67.36,1,NA,NA,NA,NA,NA,NA
8/27/14,2,105,6,Summer,2,0,0,swab,-3.537,38.172,0,69.48,0.02,NA,NA,NA,NA,NA,NA
8/27/14,2,106,6,Summer,2,0,0,swab,-3.537,38.172,0,71.6,1.1,12.384,12.384,0,12.384,12.384,0
8/27/14,2,107,6,Summer,2,37.87,1,swab,-3.537,38.172,0.08,73.72,0.9,NA,NA,NA,NA,NA,NA
8/27/14,2,108,6,Summer,2,38.01,1,swab,-3.537,38.172,0.05,75.84,1.02,NA,NA,NA,NA,NA,NA
8/27/14,2,109,6,Summer,2,0,0,swab,-3.537,38.172,0,77.96,0.64,12.16,12.16,0,12.16,12.16,0
8/27/14,2,110,6,Summer,2,0,0,swab,-3.537,38.172,0,61,0.95,12.563,12.563,0,12.563,12.563,0
8/27/14,2,111,6,Summer,2,36.67,1,swab,-3.537,38.172,0.43,61.83,-1.06,NA,NA,NA,NA,NA,NA
8/27/14,2,112,6,Summer,2,37.71,1,swab,-3.537,38.172,0.13,62.66,1.6,NA,NA,NA,NA,NA,NA
8/27/14,2,113,6,Summer,2,0,0,swab,-3.537,38.172,0,63.49,1.7,NA,NA,NA,NA,NA,NA
8/27/14,2,114,6,Summer,2,37.77,1,swab,-3.537,38.172,0.11,64.32,2.3,NA,NA,NA,NA,NA,NA
8/27/14,2,115,6,Summer,2,0,0,swab,-3.537,38.172,0,65.15,1.8,NA,NA,NA,NA,NA,NA
8/27/14,2,116,6,Summer,2,0,0,swab,-3.537,38.172,0,65.98,2.9,NA,NA,NA,NA,NA,NA
8/27/14,2,117,6,Summer,2,35.53,1,swab,-3.537,38.172,0.75,66.81,1.7,NA,NA,NA,NA,NA,NA
8/27/14,2,118,6,Summer,2,0,0,swab,-3.537,38.172,0,67.64,1.72,12.196,12.196,0,12.196,12.196,0
8/27/14,2,119,6,Summer,2,32.53,1,sediment,-3.384,37.587,1.49,61.83,0,12.4725,12.4725,0.04454773,12.441,12.504,0.063
8/27/14,2,119,6,Summer,2,0,0,swab,-3.537,38.172,0,61.83,2,12.4725,12.4725,0.04454773,12.441,12.504,0.063
8/27/14,2,120,6,Summer,2,37.48,1,swab,-3.537,38.172,0.2,63.49,-0.84,NA,NA,NA,NA,NA,NA
8/27/14,2,121,6,Summer,2,34.48,1,swab,-3.537,38.172,1.04,65.24,2.33,NA,NA,NA,NA,NA,NA
8/27/14,2,121,6,Summer,2,32.3,1,sediment,-3.384,37.587,1.56,65.24,0,NA,NA,NA,NA,NA,NA
8/27/14,2,122,6,Summer,2,0,0,swab,-3.537,38.172,0,69.48,1.3,12.2545,12.2545,0.04454773,12.223,12.286,0.063
8/27/14,2,123,6,Summer,2,0,0,swab,-3.537,38.172,0,73.72,1.26,NA,NA,NA,NA,NA,NA
8/27/14,2,123,6,Summer,2,33.48,1,sediment,-3.384,37.587,1.21,73.72,0,NA,NA,NA,NA,NA,NA
8/27/14,2,124,6,Summer,2,32.42,1,sediment,-3.384,37.587,1.53,61.5,0,NA,NA,NA,NA,NA,NA
8/27/14,2,125,6,Summer,2,33.29,1,sediment,-3.384,37.587,1.27,69.48,0,NA,NA,NA,NA,NA,NA
8/27/14,2,201,6,Summer,2,0,0,swab,-3.537,38.172,0,110,0.7,NA,NA,NA,NA,NA,NA
8/27/14,2,202,6,Summer,2,36.83,1,swab,-3.537,38.172,0.38,112.25,1.74,NA,NA,NA,NA,NA,NA
8/27/14,2,203,6,Summer,2,0,0,swab,-3.537,38.172,0,114.5,3.08,NA,NA,NA,NA,NA,NA
8/27/14,2,204,6,Summer,2,0,0,swab,-3.537,38.172,0,116.75,3.5,12.293,12.293,0,12.293,12.293,0
8/27/14,2,205,6,Summer,2,0,0,swab,-3.537,38.172,0,119,1.54,NA,NA,NA,NA,NA,NA
8/27/14,2,206,6,Summer,2,0,0,swab,-3.537,38.172,0,121.25,2.02,12.3735,12.3735,0.04454773,12.342,12.405,0.063
8/27/14,2,207,6,Summer,2,0,0,swab,-3.537,38.172,0,123.5,0.9,NA,NA,NA,NA,NA,NA
8/27/14,2,208,6,Summer,2,0,0,swab,-3.537,38.172,0,125.75,1.8,12.227,12.227,0,12.227,12.227,0
8/27/14,2,209,6,Summer,2,0,0,swab,-3.537,38.172,0,128,-0.87,12.451,12.451,0.04384062,12.42,12.482,0.062
8/27/14,2,210,6,Summer,2,0,0,swab,-3.537,38.172,0,110,1.2,NA,NA,NA,NA,NA,NA
8/27/14,2,211,6,Summer,2,0,0,swab,-3.537,38.172,0,112.25,-2.98,NA,NA,NA,NA,NA,NA
8/27/14,2,212,6,Summer,2,0,0,swab,-3.537,38.172,0,114.5,0.8,12.295,12.295,0,12.295,12.295,0
8/27/14,2,213,6,Summer,2,38.59,1,swab,-3.537,38.172,-0.12,116.75,-3.85,NA,NA,NA,NA,NA,NA
8/27/14,2,214,6,Summer,2,0,0,swab,-3.537,38.172,0,119,0.2,NA,NA,NA,NA,NA,NA
8/27/14,2,215,6,Summer,2,0,0,swab,-3.537,38.172,0,121.25,1.5,12.321,12.321,0,12.321,12.321,0
8/27/14,2,216,6,Summer,2,0,0,swab,-3.537,38.172,0,123.5,0.4,NA,NA,NA,NA,NA,NA
8/27/14,2,217,6,Summer,2,0,0,swab,-3.537,38.172,0,125.75,1,NA,NA,NA,NA,NA,NA
8/27/14,2,218,6,Summer,2,0,0,swab,-3.537,38.172,0,128,0.4,NA,NA,NA,NA,NA,NA
8/27/14,2,219,6,Summer,2,0,0,swab,-3.537,38.172,0,123.5,1.8,NA,NA,NA,NA,NA,NA
8/27/14,2,219,6,Summer,2,33.92,1,sediment,-3.384,37.587,1.08,123.5,0,NA,NA,NA,NA,NA,NA
8/27/14,2,220,6,Summer,2,0,0,swab,-3.537,38.172,0,121.25,7.1,NA,NA,NA,NA,NA,NA
8/27/14,2,220,6,Summer,2,33.83,1,sediment,-3.384,37.587,1.11,121.25,0,NA,NA,NA,NA,NA,NA
8/27/14,2,221,6,Summer,2,0,0,swab,-3.537,38.172,0,116.75,7.1,12.4875,12.4875,0.04454773,12.456,12.519,0.063
8/27/14,2,222,6,Summer,2,0,0,swab,-3.537,38.172,0,121.25,7.1,NA,NA,NA,NA,NA,NA
8/27/14,2,223,6,Summer,2,34.28,1,sediment,-3.384,37.587,0.98,125.75,0,NA,NA,NA,NA,NA,NA
8/27/14,2,223,6,Summer,2,34.12,1,swab,-3.537,38.172,1.15,125.75,7.1,NA,NA,NA,NA,NA,NA
8/27/14,2,224,6,Summer,2,34.64,1,sediment,-3.384,37.587,0.87,121.25,0,12.447,12.447,0,12.447,12.447,0
8/27/14,2,225,6,Summer,2,38.17,1,sediment,-3.384,37.587,-0.17,123.5,0,12.28,12.28,0,12.28,12.28,0
8/27/14,2,301,6,Summer,2,0,0,swab,-3.537,38.172,0,183,0.59,NA,NA,NA,NA,NA,NA
8/27/14,2,302,6,Summer,2,0,0,swab,-3.537,38.172,0,184.59,2.6,12.7125,12.7125,0.04454773,12.681,12.744,0.063
8/27/14,2,303,6,Summer,2,0,0,swab,-3.537,38.172,0,186.18,0.59,NA,NA,NA,NA,NA,NA
8/27/14,2,304,6,Summer,2,37.64,1,swab,-3.537,38.172,0.15,187.77,2.5,12.6655,12.6655,0.04454773,12.634,12.697,0.063
8/27/14,2,305,6,Summer,2,0,0,swab,-3.537,38.172,0,189.36,1.5,NA,NA,NA,NA,NA,NA
8/27/14,2,306,6,Summer,2,0,0,swab,-3.537,38.172,0,190.95,2,NA,NA,NA,NA,NA,NA
8/27/14,2,307,6,Summer,2,0,0,swab,-3.537,38.172,0,192.54,0.9,NA,NA,NA,NA,NA,NA
8/27/14,2,308,6,Summer,2,0,0,swab,-3.537,38.172,0,194.13,1.6,12.599,12.599,0,12.599,12.599,0
8/27/14,2,309,6,Summer,2,0,0,swab,-3.537,38.172,0,195.72,1,NA,NA,NA,NA,NA,NA
8/27/14,2,310,6,Summer,2,0,0,swab,-3.537,38.172,0,183,0.4,12.705,12.705,0.08909545,12.642,12.768,0.126
8/27/14,2,311,6,Summer,2,0,0,swab,-3.537,38.172,0,184.59,1.99,NA,NA,NA,NA,NA,NA
8/27/14,2,312,6,Summer,2,0,0,swab,-3.537,38.172,0,186.18,0.4,NA,NA,NA,NA,NA,NA
8/27/14,2,313,6,Summer,2,0,0,swab,-3.537,38.172,0,187.77,1.99,12.763,12.763,0.04384062,12.732,12.794,0.062
8/27/14,2,314,6,Summer,2,0,0,swab,-3.537,38.172,0,189.36,0.4,NA,NA,NA,NA,NA,NA
8/27/14,2,315,6,Summer,2,36.12,1,swab,-3.537,38.172,0.58,190.95,1.99,NA,NA,NA,NA,NA,NA
8/27/14,2,316,6,Summer,2,0,0,swab,-3.537,38.172,0,192.54,0.41,NA,NA,NA,NA,NA,NA
8/27/14,2,317,6,Summer,2,0,0,swab,-3.537,38.172,0,194.13,2.5,12.739,12.739,0,12.739,12.739,0
8/27/14,2,318,6,Summer,2,0,0,swab,-3.537,38.172,0,195.72,0.8,NA,NA,NA,NA,NA,NA
8/27/14,2,319,6,Summer,2,33.04,1,sediment,-3.384,37.587,1.34,194.13,0,12.741,12.741,0,12.741,12.741,0
8/27/14,2,319,6,Summer,2,0,0,swab,-3.537,38.172,0,194.13,1.37,12.741,12.741,0,12.741,12.741,0
8/27/14,2,320,6,Summer,2,0,0,swab,-3.537,38.172,0,190.95,1.37,NA,NA,NA,NA,NA,NA
8/27/14,2,321,6,Summer,2,0,0,swab,-3.537,38.172,0,187.77,1.5,NA,NA,NA,NA,NA,NA
8/27/14,2,321,6,Summer,2,33.75,1,sediment,-3.384,37.587,1.14,187.77,0,NA,NA,NA,NA,NA,NA
8/27/14,2,322,6,Summer,2,0,0,swab,-3.537,38.172,0,186.18,2.6,NA,NA,NA,NA,NA,NA
8/27/14,2,323,6,Summer,2,34.4,1,sediment,-3.384,37.587,0.94,183,0,NA,NA,NA,NA,NA,NA
8/27/14,2,323,6,Summer,2,38.14,1,swab,-3.537,38.172,0.01,183,1.5,NA,NA,NA,NA,NA,NA
8/27/14,2,324,6,Summer,2,32.75,1,sediment,-3.384,37.587,1.43,190.95,0,NA,NA,NA,NA,NA,NA
8/27/14,2,325,6,Summer,2,32.55,1,sediment,-3.384,37.587,1.49,184.59,0,12.5945,12.5945,0.04454773,12.563,12.626,0.063
8/28/14,3,101,11,Summer,4,0,0,swab,-3.432,37.701,0,14.2,1.88,NA,NA,NA,NA,NA,NA
