Date,Site,Region,Year,ID,WNSWinters,WNStime,Species,Sex,Weight,Forearm,BMI,Fungus,UV,Ct,logDNA,Pd,x,z,Tdmean,Tdmedian,Tdsd,Tdmin,Tdmax,Tdrange
3/22/13,2,3,2013,61,1,2,MYLU,F,6.1,36.69,0.166257836,0,0,0,0,0,186.18,0.59,6.38525,6.3225,0.2403142,6.197,6.699,0.502
3/22/13,2,3,2013,57,1,2,MYLU,F,6.2,38.04,0.16298633,0,0,0,0,0,186.18,0.59,6.38525,6.3225,0.2403142,6.197,6.699,0.502
3/22/13,2,3,2013,58,1,2,MYLU,F,5.7,34.42,0.165601395,0,0,0,0,0,186.18,0.59,6.38525,6.3225,0.2403142,6.197,6.699,0.502
3/22/13,2,3,2013,54,1,2,MYSO,F,7.5,41.25,0.181818182,1,0,0,0,0,190.95,2,6.71225,6.6965,0.31333941,6.414,7.042,0.628
3/22/13,2,3,2013,53,1,2,MYSO,M,6.1,39.05,0.156209987,0,0,0,0,0,190.95,2,6.71225,6.6965,0.31333941,6.414,7.042,0.628
3/22/13,2,3,2013,55,1,2,MYSO,F,6.7,40.02,0.167416292,0,0,0,0,0,190.95,2,6.71225,6.6965,0.31333941,6.414,7.042,0.628
3/22/13,2,3,2013,51,1,2,MYSO,M,6.4,37.77,0.169446651,0,0,0,0,0,190.95,2,6.71225,6.6965,0.31333941,6.414,7.042,0.628
3/22/13,2,3,2013,52,1,2,MYSO,M,6.4,36.88,0.173535792,0,0,0,0,0,190.95,2,6.71225,6.6965,0.31333941,6.414,7.042,0.628
3/22/13,2,3,2013,56,1,2,MYLU,F,6.2,36.56,0.169584245,0,0,0,0,0,184.59,1.99,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,69,1,2,PESU,F,5.4,32.52,0.166051661,0,0,0,0,0,187.77,1.99,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,59,1,2,MYLU,M,7.5,37.02,0.202593193,0,0,37.18,-0.15060241,1,187.77,1.99,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,60,1,2,MYLU,M,7,36.94,0.189496481,0,0,34.08,0.78313253,1,187.77,1.99,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,62,1,2,MYLU,F,6.9,38.67,0.178432894,0,0,0,0,0,187.77,1.99,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,65,1,2,PESU,M,5.2,33.8,0.153846154,0,0,0,0,0,187.77,1.99,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,68,1,2,PESU,M,4.4,35.03,0.125606623,0,0,0,0,0,187.77,1.99,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,47,1,2,MYLU,M,6.2,35.62,0.174059517,0,1,37.79,-0.334337349,1,194.13,2.5,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,48,1,2,MYLU,M,7.1,38.27,0.185523909,0,0,0,0,0,194.13,2.5,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,49,1,2,MYLU,M,6.6,34.81,0.189600689,0,0,0,0,0,194.13,2.5,NA,NA,NA,NA,NA,NA
3/22/13,2,3,2013,50,1,2,MYSO,M,5,33.31,0.150105074,0,0,32.52,1.253012048,1,183,1.5,6.43225,6.511,0.44480286,5.883,6.824,0.941
3/22/13,2,3,2013,67,1,2,PESU,M,4.6,33.64,0.136741974,0,0,0,0,0,183,1.5,6.43225,6.511,0.44480286,5.883,6.824,0.941
3/22/13,2,3,2013,63,1,2,PESU,F,6.6,35.55,0.185654008,0,0,0,0,0,184.59,0,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,22,0,0,MYLU,M,6,36.3,0.165289256,0,0,0,0,0,40.5,2.92,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,6,0,0,MYLU,M,6.9,38.7,0.178294574,0,0,0,0,0,40.5,2.92,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,11,0,0,MYLU,M,6.5,37.6,0.17287234,0,0,0,0,0,40.5,2.15,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,20,0,0,MYLU,F,8.6,39,0.220512821,0,0,0,0,0,41.5,2.32,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,9,0,0,MYLU,M,5.9,36.4,0.162087912,0,0,0,0,0,42.5,2.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,13,0,0,MYLU,F,7.6,38.7,0.196382429,0,0,0,0,0,43.5,2.31,7.76675,7.7825,0.06031791,7.688,7.814,0.126
3/28/13,1,1,2013,19,0,0,MYLU,F,5.9,38.9,0.151670951,0,0,0,0,0,43.5,2.31,7.76675,7.7825,0.06031791,7.688,7.814,0.126
3/28/13,1,1,2013,1,0,0,MYLU,M,7,37.1,0.188679245,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,2,0,0,MYLU,F,8.2,38.9,0.210796915,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,3,0,0,MYLU,F,6.8,37.2,0.182795699,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,4,0,0,MYLU,M,6.2,38.8,0.159793814,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,5,0,0,MYLU,F,7.8,38.1,0.204724409,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,12,0,0,MYLU,M,7.7,37.3,0.206434316,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,14,0,0,MYLU,M,6.3,37.6,0.167553191,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,15,0,0,MYLU,F,7.3,38.6,0.189119171,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,16,0,0,MYLU,M,6,37.8,0.158730159,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,17,0,0,MYLU,M,6.4,39.9,0.160401003,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,18,0,0,MYLU,M,6.1,38.8,0.157216495,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,21,0,0,MYLU,M,6.5,36.6,0.177595628,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,23,0,0,MYLU,M,5.9,38.4,0.153645833,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,7,0,0,MYLU,M,7.5,37.8,0.198412698,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,8,0,0,MYLU,F,6.8,38.1,0.17847769,0,0,0,0,0,38.5,3.1,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,26,0,0,MYLU,F,7.5,38.8,0.193298969,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,10,0,0,MYLU,M,6.6,38.1,0.173228346,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,24,0,0,MYLU,M,6.2,35.5,0.174647887,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,1,2013,25,0,0,MYLU,M,6.3,38.4,0.1640625,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,32,0,0,MYLU,F,6.3,34.4,0.183139535,0,0,0,0,0,307.35,2.2,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,39,0,0,MYLU,M,5.9,37.8,0.156084656,0,0,0,0,0,310.09,2.11,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,30,0,0,PESU,M,4.7,33.4,0.140718563,0,0,0,0,0,303.24,2.4,9.9605,9.929,0.08862468,9.898,10.086,0.188
3/28/13,1,2,2013,31,0,0,PESU,M,5.4,34.1,0.158357771,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,33,0,0,MYLU,M,5.5,37.1,0.148247978,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,34,0,0,MYLU,F,6.7,32.9,0.203647416,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,35,0,0,MYLU,F,7.5,36.5,0.205479452,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,42,0,0,MYLU,M,6.8,39.3,0.17302799,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,44,0,0,MYLU,F,7,37.5,0.186666667,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,27,0,0,MYLU,M,6.5,36.8,0.176630435,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,48,0,0,MYLU,F,6.8,37.1,0.18328841,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,29,0,0,PESU,M,6.1,36.6,0.166666667,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,36,0,0,MYLU,F,7.1,37,0.191891892,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,37,0,0,MYLU,M,6.3,36.5,0.17260274,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,38,0,0,MYLU,M,6.3,37.1,0.169811321,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,40,0,0,PESU,F,6,35.4,0.169491525,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,41,0,0,PESU,M,5.4,33.7,0.160237389,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,43,0,0,PESU,F,6,34.8,0.172413793,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,45,0,0,MYLU,F,8.6,38.8,0.221649485,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,47,0,0,MYLU,M,6.3,35.6,0.176966292,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,2,2013,46,0,0,MYLU,M,6.7,37.8,0.177248677,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,63,0,0,MYLU,M,6.5,38.1,0.170603675,0,0,0,0,0,360.6,2.85,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,67,0,0,PESU,F,5.9,34,0.173529412,0,0,0,0,0,360.6,2.85,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,68,0,0,PESU,M,4.8,33.2,0.144578313,0,0,0,0,0,360.6,2.85,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,57,0,0,MYLU,M,6.1,37.8,0.161375661,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,58,0,0,MYLU,M,5.9,36,0.163888889,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,60,0,0,PESU,M,5.8,34.2,0.169590643,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,53,0,0,PESU,F,4.9,33.8,0.144970414,0,0,0,0,0,358,0.74,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,69,0,0,MYLU,F,7.1,38.4,0.184895833,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,70,0,0,MYLU,F,7.7,37.5,0.205333333,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,66,0,0,PESU,M,6,34.2,0.175438596,0,0,0,0,0,360.6,2.24,9.84675,9.831,0.0315,9.831,9.894,0.063
3/28/13,1,3,2013,61,0,0,MYLU,F,5.7,36.9,0.154471545,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,71,0,0,PESU,F,6.3,36.4,0.173076923,0,0,0,0,0,358,2.2,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,52,0,0,PESU,F,5.8,36.1,0.16066482,0,0,0,0,0,368.4,2.57,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,59,0,0,PESU,M,5.4,34.7,0.155619597,0,0,0,0,0,378.8,1.91,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,65,0,0,PESU,M,4.9,32.6,0.150306748,0,0,0,0,0,368.4,1.2,9.89775,9.882,0.0315,9.882,9.945,0.063
3/28/13,1,3,2013,54,0,0,MYLU,M,6.3,35.1,0.179487179,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,49,0,0,MYLU,M,7.3,35.3,0.206798867,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,50,0,0,MYLU,M,6.2,35.9,0.17270195,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,51,0,0,MYLU,M,6.7,37.1,0.180592992,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,55,0,0,PESU,M,5.2,35.9,0.144846797,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,56,0,0,MYLU,M,6.3,37.6,0.167553191,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
3/28/13,1,3,2013,64,0,0,PESU,M,5.1,35,0.145714286,0,0,0,0,0,371,2.8,9.89675,9.881,0.0315,9.881,9.944,0.063
3/28/13,1,3,2013,62,0,0,PESU,F,5.4,34.4,0.156976744,0,0,0,0,0,371,2.8,9.89675,9.881,0.0315,9.881,9.944,0.063
5/6/13,4,3,2013,14,6,19,MYLU,M,6.1,37.7,0.161803714,0,1,33.03,1.479108635,1,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,6,6,19,MYLU,M,6.7,36.3,0.184573003,0,1,35.73,0.727019499,1,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,7,6,19,MYLU,M,6.6,35.8,0.184357542,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,13,6,19,MYLU,M,7,37.8,0.185185185,0,1,35.95,0.665738162,1,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,9,6,19,MYLU,M,6.6,38.5,0.171428571,0,1,36.93,0.39275766,1,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,12,6,19,MYLU,M,6.8,37.5,0.181333333,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,4,6,19,MYLU,M,7.6,37.5,0.202666667,0,1,36.94,0.389972145,1,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,2,6,19,MYLU,M,6.6,37.7,0.175066313,0,1,34.62,1.036211699,1,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,3,6,19,MYLU,M,6.8,37.5,0.181333333,0,1,34.43,1.08913649,1,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,10,6,19,MYLU,M,7.2,37.2,0.193548387,0,1,35.42,0.813370474,1,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,8,6,19,MYLU,M,6.2,38.4,0.161458333,0,1,37.95,0.108635097,1,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,1,6,19,MYLU,M,6.4,37.7,0.169761273,0,1,34.88,0.963788301,1,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,5,6,19,MYLU,M,6.5,36.9,0.176151762,0,1,36.78,0.43454039,1,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,4,3,2013,15,6,19,MYLU,M,7.1,38.5,0.184415584,0,1,38.24,0.027855153,1,NA,NA,NA,NA,NA,NA,NA,NA
3/4/14,3,2,2014,18,4,10,PESU,M,4.16,32.69,0.127256042,0,1,31.13,1.828908555,1,157.9,2.09,NA,NA,NA,NA,NA,NA
